Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,MA_Fast_Period,MA_Slow_Period,DeMarker_Period
,,,,,,,,,,,,
,,,,ANUL 2021,,,,,,,,
,,,,,,,,,,,,
479,-5.55,3219.88,201.24250,1.45617,0.55007,24.69575,0,5.55,16,60,140,17
478,-5.55,3219.88,201.24250,1.45617,0.55007,24.69575,0,5.55,16,50,140,17
474,-5.55,3219.88,201.24250,1.45617,0.55007,24.69575,0,5.55,16,60,120,17
473,-5.55,3219.88,201.24250,1.45617,0.55007,24.69575,0,5.55,16,50,120,17
469,-5.55,3219.88,201.24250,1.45617,0.55007,24.69575,0,5.55,16,60,100,17
468,-5.55,3219.88,201.24250,1.45617,0.55007,24.69575,0,5.55,16,50,100,17
464,-5.55,3219.88,201.24250,1.45617,0.55007,24.69575,0,5.55,16,60,80,17
463,-5.55,3219.88,201.24250,1.45617,0.55007,24.69575,0,5.55,16,50,80,17
459,-5.55,3219.88,201.24250,1.45617,0.55007,24.69575,0,5.55,16,60,60,17
458,-5.55,3219.88,201.24250,1.45617,0.55007,24.69575,0,5.55,16,50,60,17
453,-5.56,3209.04,200.56500,1.45393,0.54720,24.41594,0,5.56,16,50,40,17
452,-5.56,3209.04,200.56500,1.45393,0.54720,24.41594,0,5.56,16,40,40,17
451,-5.56,3207.42,213.82800,1.45370,0.54677,22.05675,0,5.56,15,30,40,17
450,-5.56,3207.42,213.82800,1.45370,0.54677,22.05675,0,5.56,15,20,40,17
272,-5.03,3143.33,209.55533,1.51185,0.58245,21.39771,0,5.03,15,40,40,13
136,-5.09,2913.96,242.83000,1.47310,0.52779,13.29012,0,5.09,12,30,40,10
135,-5.09,2913.96,242.83000,1.47310,0.52779,13.29012,0,5.09,12,20,40,10
296,-4.43,2830.22,235.85167,1.55703,0.60094,12.77157,0,4.43,12,30,140,13
291,-4.43,2830.22,235.85167,1.55703,0.60094,12.77157,0,4.43,12,30,120,13
286,-4.43,2830.22,235.85167,1.55703,0.60094,12.77157,0,4.43,12,30,100,13
281,-4.43,2830.22,235.85167,1.55703,0.60094,12.77157,0,4.43,12,30,80,13
276,-4.43,2830.22,235.85167,1.55703,0.60094,12.77157,0,4.43,12,30,60,13
537,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,40,200,18
536,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,30,200,18
535,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,20,200,18
532,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,40,180,18
531,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,30,180,18
530,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,20,180,18
527,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,40,160,18
526,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,30,160,18
525,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,20,160,18
522,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,40,140,18
521,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,30,140,18
520,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,20,140,18
517,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,40,120,18
516,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,30,120,18
515,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,20,120,18
512,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,40,100,18
511,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,30,100,18
510,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,20,100,18
507,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,40,80,18
506,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,30,80,18
505,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,20,80,18
502,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,40,60,18
501,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,30,60,18
500,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,20,60,18
499,-3.07,2779.13,463.18833,2.34450,0.85514,2.20283,0,3.07,6,60,40,18
224,-3.19,2682.82,298.09111,1.89289,0.82546,7.36849,0,3.19,9,60,200,11
223,-3.19,2682.82,298.09111,1.89289,0.82546,7.36849,0,3.19,9,50,200,11
222,-3.19,2682.82,298.09111,1.89289,0.82546,7.36849,0,3.19,9,40,200,11
221,-3.19,2682.82,298.09111,1.89289,0.82546,7.36849,0,3.19,9,30,200,11
220,-3.19,2682.82,298.09111,1.89289,0.82546,7.36849,0,3.19,9,20,200,11
219,-3.19,2682.82,298.09111,1.89289,0.82546,7.36849,0,3.19,9,60,180,11
218,-3.19,2682.82,298.09111,1.89289,0.82546,7.36849,0,3.19,9,50,180,11
217,-3.19,2682.82,298.09111,1.89289,0.82546,7.36849,0,3.19,9,40,180,11
216,-3.19,2682.82,298.09111,1.89289,0.82546,7.36849,0,3.19,9,30,180,11
215,-3.19,2682.82,298.09111,1.89289,0.82546,7.36849,0,3.19,9,20,180,11
311,-4.40,2405.69,218.69909,1.47556,0.51645,8.89991,0,4.40,11,30,200,13
310,-4.40,2405.69,218.69909,1.47556,0.51645,8.89991,0,4.40,11,20,200,13
306,-4.40,2405.69,218.69909,1.47556,0.51645,8.89991,0,4.40,11,30,180,13
305,-4.40,2405.69,218.69909,1.47556,0.51645,8.89991,0,4.40,11,20,180,13
301,-4.40,2405.69,218.69909,1.47556,0.51645,8.89991,0,4.40,11,30,160,13
300,-4.40,2405.69,218.69909,1.47556,0.51645,8.89991,0,4.40,11,20,160,13
295,-4.40,2405.69,218.69909,1.47556,0.51645,8.89991,0,4.40,11,20,140,13
290,-4.40,2405.69,218.69909,1.47556,0.51645,8.89991,0,4.40,11,20,120,13
285,-4.40,2405.69,218.69909,1.47556,0.51645,8.89991,0,4.40,11,20,100,13
280,-4.40,2405.69,218.69909,1.47556,0.51645,8.89991,0,4.40,11,20,80,13
275,-4.40,2405.69,218.69909,1.47556,0.51645,8.89991,0,4.40,11,20,60,13
492,-5.00,2094.82,149.63000,1.34526,0.39736,14.28312,0,5.00,14,40,200,17
487,-5.00,2094.82,149.63000,1.34526,0.39736,14.28312,0,5.00,14,40,180,17
482,-5.00,2094.82,149.63000,1.34526,0.39736,14.28312,0,5.00,14,40,160,17
491,-5.00,2093.20,161.01539,1.34499,0.39693,12.43084,0,5.00,13,30,200,17
490,-5.00,2093.20,161.01539,1.34499,0.39693,12.43084,0,5.00,13,20,200,17
486,-5.00,2093.20,161.01539,1.34499,0.39693,12.43084,0,5.00,13,30,180,17
485,-5.00,2093.20,161.01539,1.34499,0.39693,12.43084,0,5.00,13,20,180,17
481,-5.00,2093.20,161.01539,1.34499,0.39693,12.43084,0,5.00,13,30,160,17
480,-5.00,2093.20,161.01539,1.34499,0.39693,12.43084,0,5.00,13,20,160,17
249,-4.18,1907.28,190.72800,1.63149,0.43915,6.91803,0,4.18,10,60,120,12
248,-4.18,1907.28,190.72800,1.63149,0.43915,6.91803,0,4.18,10,50,120,12
247,-4.18,1907.28,190.72800,1.63149,0.43915,6.91803,0,4.18,10,40,120,12
244,-4.18,1907.28,190.72800,1.63149,0.43915,6.91803,0,4.18,10,60,100,12
243,-4.18,1907.28,190.72800,1.63149,0.43915,6.91803,0,4.18,10,50,100,12
242,-4.18,1907.28,190.72800,1.63149,0.43915,6.91803,0,4.18,10,40,100,12
809,-6.01,1906.62,146.66308,1.26882,0.29887,10.53505,0,6.01,13,60,200,24
808,-6.01,1906.62,146.66308,1.26882,0.29887,10.53505,0,6.01,13,50,200,24
807,-6.01,1906.62,146.66308,1.26882,0.29887,10.53505,0,6.01,13,40,200,24
806,-6.01,1906.62,146.66308,1.26882,0.29887,10.53505,0,6.01,13,30,200,24
805,-6.01,1906.62,146.66308,1.26882,0.29887,10.53505,0,6.01,13,20,200,24
804,-6.01,1906.62,146.66308,1.26882,0.29887,10.53505,0,6.01,13,60,180,24
803,-6.01,1906.62,146.66308,1.26882,0.29887,10.53505,0,6.01,13,50,180,24
802,-6.01,1906.62,146.66308,1.26882,0.29887,10.53505,0,6.01,13,40,180,24
801,-6.01,1906.62,146.66308,1.26882,0.29887,10.53505,0,6.01,13,30,180,24
800,-6.01,1906.62,146.66308,1.26882,0.29887,10.53505,0,6.01,13,20,180,24
799,-6.01,1906.62,146.66308,1.26882,0.29887,10.53505,0,6.01,13,60,160,24
798,-6.01,1906.62,146.66308,1.26882,0.29887,10.53505,0,6.01,13,50,160,24
797,-6.01,1906.62,146.66308,1.26882,0.29887,10.53505,0,6.01,13,40,160,24
796,-6.01,1906.62,146.66308,1.26882,0.29887,10.53505,0,6.01,13,30,160,24
795,-6.01,1906.62,146.66308,1.26882,0.29887,10.53505,0,6.01,13,20,160,24
246,-4.03,1905.69,211.74333,1.63096,0.45640,5.73097,0,4.03,9,30,120,12
245,-4.03,1905.69,211.74333,1.63096,0.45640,5.73097,0,4.03,9,20,120,12
241,-4.03,1905.69,211.74333,1.63096,0.45640,5.73097,0,4.03,9,30,100,12
240,-4.03,1905.69,211.74333,1.63096,0.45640,5.73097,0,4.03,9,20,100,12
269,-3.47,1905.12,211.68000,1.63077,0.52849,6.00214,0,3.47,9,60,200,12
268,-3.47,1905.12,211.68000,1.63077,0.52849,6.00214,0,3.47,9,50,200,12
267,-3.47,1905.12,211.68000,1.63077,0.52849,6.00214,0,3.47,9,40,200,12
264,-3.47,1905.12,211.68000,1.63077,0.52849,6.00214,0,3.47,9,60,180,12
263,-3.47,1905.12,211.68000,1.63077,0.52849,6.00214,0,3.47,9,50,180,12
262,-3.47,1905.12,211.68000,1.63077,0.52849,6.00214,0,3.47,9,40,180,12
259,-3.47,1905.12,211.68000,1.63077,0.52849,6.00214,0,3.47,9,60,160,12
258,-3.47,1905.12,211.68000,1.63077,0.52849,6.00214,0,3.47,9,50,160,12
257,-3.47,1905.12,211.68000,1.63077,0.52849,6.00214,0,3.47,9,40,160,12
254,-3.47,1905.12,211.68000,1.63077,0.52849,6.00214,0,3.47,9,60,140,12
253,-3.47,1905.12,211.68000,1.63077,0.52849,6.00214,0,3.47,9,50,140,12
252,-3.47,1905.12,211.68000,1.63077,0.52849,6.00214,0,3.47,9,40,140,12
266,-3.31,1903.53,237.94125,1.63024,0.55379,4.78008,0,3.31,8,30,200,12
265,-3.31,1903.53,237.94125,1.63024,0.55379,4.78008,0,3.31,8,20,200,12
261,-3.31,1903.53,237.94125,1.63024,0.55379,4.78008,0,3.31,8,30,180,12
260,-3.31,1903.53,237.94125,1.63024,0.55379,4.78008,0,3.31,8,20,180,12
256,-3.31,1903.53,237.94125,1.63024,0.55379,4.78008,0,3.31,8,30,160,12
255,-3.31,1903.53,237.94125,1.63024,0.55379,4.78008,0,3.31,8,20,160,12
251,-3.31,1903.53,237.94125,1.63024,0.55379,4.78008,0,3.31,8,30,140,12
250,-3.31,1903.53,237.94125,1.63024,0.55379,4.78008,0,3.31,8,20,140,12
271,-5.39,1801.42,138.57077,1.29521,0.31453,9.70188,0,5.39,13,30,40,13
498,-4.01,1773.28,253.32571,1.57707,0.41668,2.31107,0,4.01,7,50,40,18
539,-4.03,1761.36,251.62286,1.57098,0.41272,2.01125,0,4.03,7,60,200,18
538,-4.03,1761.36,251.62286,1.57098,0.41272,2.01125,0,4.03,7,50,200,18
534,-4.03,1761.36,251.62286,1.57098,0.41272,2.01125,0,4.03,7,60,180,18
533,-4.03,1761.36,251.62286,1.57098,0.41272,2.01125,0,4.03,7,50,180,18
529,-4.03,1761.36,251.62286,1.57098,0.41272,2.01125,0,4.03,7,60,160,18
528,-4.03,1761.36,251.62286,1.57098,0.41272,2.01125,0,4.03,7,50,160,18
524,-4.03,1761.36,251.62286,1.57098,0.41272,2.01125,0,4.03,7,60,140,18
523,-4.03,1761.36,251.62286,1.57098,0.41272,2.01125,0,4.03,7,50,140,18
519,-4.03,1761.36,251.62286,1.57098,0.41272,2.01125,0,4.03,7,60,120,18
518,-4.03,1761.36,251.62286,1.57098,0.41272,2.01125,0,4.03,7,50,120,18
514,-4.03,1761.36,251.62286,1.57098,0.41272,2.01125,0,4.03,7,60,100,18
513,-4.03,1761.36,251.62286,1.57098,0.41272,2.01125,0,4.03,7,50,100,18
509,-4.03,1761.36,251.62286,1.57098,0.41272,2.01125,0,4.03,7,60,80,18
508,-4.03,1761.36,251.62286,1.57098,0.41272,2.01125,0,4.03,7,50,80,18
504,-4.03,1761.36,251.62286,1.57098,0.41272,2.01125,0,4.03,7,60,60,18
503,-4.03,1761.36,251.62286,1.57098,0.41272,2.01125,0,4.03,7,50,60,18
214,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,60,160,11
213,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,50,160,11
212,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,40,160,11
211,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,30,160,11
210,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,20,160,11
209,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,60,140,11
208,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,50,140,11
207,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,40,140,11
206,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,30,140,11
205,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,20,140,11
204,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,60,120,11
203,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,50,120,11
202,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,40,120,11
201,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,30,120,11
200,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,20,120,11
199,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,60,100,11
198,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,50,100,11
197,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,40,100,11
196,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,30,100,11
195,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,20,100,11
194,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,60,80,11
193,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,50,80,11
192,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,40,80,11
191,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,30,80,11
190,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,20,80,11
189,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,60,60,11
188,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,50,60,11
187,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,40,60,11
186,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,30,60,11
185,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,20,60,11
184,-3.61,1672.46,167.24600,1.41655,0.44425,5.99543,0,3.61,10,60,40,11
270,-5.36,1369.29,114.10750,1.22522,0.24140,6.19557,0,5.36,12,20,40,13
39,-2.92,1356.44,150.71556,1.45627,0.45653,4.33479,0,2.92,9,60,180,7
38,-2.92,1356.44,150.71556,1.45627,0.45653,4.33479,0,2.92,9,50,180,7
37,-2.92,1356.44,150.71556,1.45627,0.45653,4.33479,0,2.92,9,40,180,7
36,-2.92,1356.44,150.71556,1.45627,0.45653,4.33479,0,2.92,9,30,180,7
34,-2.92,1356.44,150.71556,1.45627,0.45653,4.33479,0,2.92,9,60,160,7
33,-2.92,1356.44,150.71556,1.45627,0.45653,4.33479,0,2.92,9,50,160,7
32,-2.92,1356.44,150.71556,1.45627,0.45653,4.33479,0,2.92,9,40,160,7
31,-2.92,1356.44,150.71556,1.45627,0.45653,4.33479,0,2.92,9,30,160,7
44,-2.92,1351.84,168.98000,1.45472,0.45498,3.21437,0,2.92,8,60,200,7
43,-2.92,1351.84,168.98000,1.45472,0.45498,3.21437,0,2.92,8,50,200,7
42,-2.92,1351.84,168.98000,1.45472,0.45498,3.21437,0,2.92,8,40,200,7
41,-2.92,1351.84,168.98000,1.45472,0.45498,3.21437,0,2.92,8,30,200,7
35,-2.92,1289.75,161.21875,1.43384,0.43409,2.51346,0,2.92,8,20,180,7
30,-2.92,1289.75,161.21875,1.43384,0.43409,2.51346,0,2.92,8,20,160,7
40,-2.92,1285.15,183.59286,1.43229,0.43254,1.73395,0,2.92,7,20,200,7
494,-5.92,1116.61,74.44067,1.15866,0.17888,8.70820,0,5.92,15,60,200,17
493,-5.92,1116.61,74.44067,1.15866,0.17888,8.70820,0,5.92,15,50,200,17
489,-5.92,1116.61,74.44067,1.15866,0.17888,8.70820,0,5.92,15,60,180,17
488,-5.92,1116.61,74.44067,1.15866,0.17888,8.70820,0,5.92,15,50,180,17
484,-5.92,1116.61,74.44067,1.15866,0.17888,8.70820,0,5.92,15,60,160,17
483,-5.92,1116.61,74.44067,1.15866,0.17888,8.70820,0,5.92,15,50,160,17
497,-4.98,754.00,83.77778,1.18411,0.14294,2.06542,0,4.98,9,40,40,18
496,-4.98,754.00,83.77778,1.18411,0.14294,2.06542,0,4.98,9,30,40,18
495,-4.98,754.00,83.77778,1.18411,0.14294,2.06542,0,4.98,9,20,40,18
183,-4.58,644.44,58.58546,1.12816,0.13500,3.07411,0,4.58,11,50,40,11
182,-4.58,644.44,58.58546,1.12816,0.13500,3.07411,0,4.58,11,40,40,11
181,-4.58,644.44,58.58546,1.12816,0.13500,3.07411,0,4.58,11,30,40,11
180,-4.58,644.44,58.58546,1.12816,0.13500,3.07411,0,4.58,11,20,40,11
355,-5.19,430.49,35.87417,1.07071,0.07831,2.38616,0,5.19,12,20,200,14
179,-3.38,408.06,45.34000,1.10065,0.11622,1.49670,0,3.38,9,60,200,10
178,-3.38,408.06,45.34000,1.10065,0.11622,1.49670,0,3.38,9,50,200,10
177,-3.38,408.06,45.34000,1.10065,0.11622,1.49670,0,3.38,9,40,200,10
315,-5.68,-87.80,-6.27143,0.98760,-0.01460,-0.66560,0,5.68,14,20,40,14
176,-3.94,-179.80,-22.47500,0.95542,-0.04387,-0.41702,0,3.94,8,30,200,10
175,-3.94,-179.80,-22.47500,0.95542,-0.04387,-0.41702,0,3.94,8,20,200,10
359,-5.15,-495.27,-35.37643,0.92933,-0.09170,-3.81736,0,5.15,14,60,200,14
358,-5.15,-495.27,-35.37643,0.92933,-0.09170,-3.81736,0,5.15,14,50,200,14
357,-5.15,-495.27,-35.37643,0.92933,-0.09170,-3.81736,0,5.15,14,40,200,14
356,-5.15,-496.86,-38.22000,0.92911,-0.09197,-3.29406,0,5.15,13,30,200,14
350,-6.12,-557.08,-42.85231,0.92127,-0.08590,-3.71977,0,6.12,13,20,180,14
345,-6.12,-557.08,-42.85231,0.92127,-0.08590,-3.71977,0,6.12,13,20,160,14
340,-6.12,-557.08,-42.85231,0.92127,-0.08590,-3.71977,0,6.12,13,20,140,14
335,-6.12,-557.08,-42.85231,0.92127,-0.08590,-3.71977,0,6.12,13,20,120,14
330,-6.12,-557.08,-42.85231,0.92127,-0.08590,-3.71977,0,6.12,13,20,100,14
325,-6.12,-557.08,-42.85231,0.92127,-0.08590,-3.71977,0,6.12,13,20,80,14
320,-6.12,-557.08,-42.85231,0.92127,-0.08590,-3.71977,0,6.12,13,20,60,14
174,-4.33,-580.97,-58.09700,0.88480,-0.12910,-2.62095,0,4.33,10,60,180,10
173,-4.33,-580.97,-58.09700,0.88480,-0.12910,-2.62095,0,4.33,10,50,180,10
172,-4.33,-580.97,-58.09700,0.88480,-0.12910,-2.62095,0,4.33,10,40,180,10
169,-4.33,-580.97,-58.09700,0.88480,-0.12910,-2.62095,0,4.33,10,60,160,10
168,-4.33,-580.97,-58.09700,0.88480,-0.12910,-2.62095,0,4.33,10,50,160,10
167,-4.33,-580.97,-58.09700,0.88480,-0.12910,-2.62095,0,4.33,10,40,160,10
164,-4.33,-580.97,-58.09700,0.88480,-0.12910,-2.62095,0,4.33,10,60,140,10
163,-4.33,-580.97,-58.09700,0.88480,-0.12910,-2.62095,0,4.33,10,50,140,10
162,-4.33,-580.97,-58.09700,0.88480,-0.12910,-2.62095,0,4.33,10,40,140,10
159,-4.33,-580.97,-58.09700,0.88480,-0.12910,-2.62095,0,4.33,10,60,120,10
158,-4.33,-580.97,-58.09700,0.88480,-0.12910,-2.62095,0,4.33,10,50,120,10
157,-4.33,-580.97,-58.09700,0.88480,-0.12910,-2.62095,0,4.33,10,40,120,10
154,-4.33,-580.97,-58.09700,0.88480,-0.12910,-2.62095,0,4.33,10,60,100,10
153,-4.33,-580.97,-58.09700,0.88480,-0.12910,-2.62095,0,4.33,10,50,100,10
152,-4.33,-580.97,-58.09700,0.88480,-0.12910,-2.62095,0,4.33,10,40,100,10
719,-4.15,-683.74,-75.97111,0.82812,-0.15904,-2.79858,0,4.15,9,60,200,22
718,-4.15,-683.74,-75.97111,0.82812,-0.15904,-2.79858,0,4.15,9,50,200,22
717,-4.15,-683.74,-75.97111,0.82812,-0.15904,-2.79858,0,4.15,9,40,200,22
714,-4.15,-683.74,-75.97111,0.82812,-0.15904,-2.79858,0,4.15,9,60,180,22
713,-4.15,-683.74,-75.97111,0.82812,-0.15904,-2.79858,0,4.15,9,50,180,22
712,-4.15,-683.74,-75.97111,0.82812,-0.15904,-2.79858,0,4.15,9,40,180,22
404,-3.07,-720.55,-60.04583,0.87928,-0.22913,-4.86069,0,3.07,12,60,200,15
403,-3.07,-720.55,-60.04583,0.87928,-0.22913,-4.86069,0,3.07,12,50,200,15
402,-3.07,-720.55,-60.04583,0.87928,-0.22913,-4.86069,0,3.07,12,40,200,15
399,-3.07,-720.55,-60.04583,0.87928,-0.22913,-4.86069,0,3.07,12,60,180,15
398,-3.07,-720.55,-60.04583,0.87928,-0.22913,-4.86069,0,3.07,12,50,180,15
397,-3.07,-720.55,-60.04583,0.87928,-0.22913,-4.86069,0,3.07,12,40,180,15
401,-3.07,-722.11,-65.64636,0.87901,-0.22952,-3.68377,0,3.07,11,30,200,15
400,-3.07,-722.11,-65.64636,0.87901,-0.22952,-3.68377,0,3.07,11,20,200,15
396,-3.07,-722.11,-65.64636,0.87901,-0.22952,-3.68377,0,3.07,11,30,180,15
395,-3.07,-722.11,-65.64636,0.87901,-0.22952,-3.68377,0,3.07,11,20,180,15
317,-5.67,-1040.88,-65.05500,0.87019,-0.17504,-5.00000,0,5.67,16,40,40,14
316,-5.67,-1042.47,-69.49800,0.86999,-0.17526,-5.00000,0,5.67,15,30,40,14
171,-4.90,-1176.35,-130.70556,0.76557,-0.23086,-3.91602,0,4.90,9,30,180,10
170,-4.90,-1176.35,-130.70556,0.76557,-0.23086,-3.91602,0,4.90,9,20,180,10
166,-4.90,-1176.35,-130.70556,0.76557,-0.23086,-3.91602,0,4.90,9,30,160,10
165,-4.90,-1176.35,-130.70556,0.76557,-0.23086,-3.91602,0,4.90,9,20,160,10
161,-4.90,-1176.35,-130.70556,0.76557,-0.23086,-3.91602,0,4.90,9,30,140,10
160,-4.90,-1176.35,-130.70556,0.76557,-0.23086,-3.91602,0,4.90,9,20,140,10
156,-4.90,-1176.35,-130.70556,0.76557,-0.23086,-3.91602,0,4.90,9,30,120,10
155,-4.90,-1176.35,-130.70556,0.76557,-0.23086,-3.91602,0,4.90,9,20,120,10
151,-4.90,-1176.35,-130.70556,0.76557,-0.23086,-3.91602,0,4.90,9,30,100,10
150,-4.90,-1176.35,-130.70556,0.76557,-0.23086,-3.91602,0,4.90,9,20,100,10
362,-3.54,-1191.39,-79.42600,0.82887,-0.32898,-5.00000,0,3.54,15,40,40,15
361,-3.54,-1192.95,-85.21071,0.82865,-0.32927,-5.00000,0,3.54,14,30,40,15
360,-3.54,-1192.95,-85.21071,0.82865,-0.32927,-5.00000,0,3.54,14,20,40,15
659,-5.23,-1307.73,-100.59462,0.81039,-0.24638,-5.00000,0,5.23,13,60,140,21
658,-5.23,-1307.73,-100.59462,0.81039,-0.24638,-5.00000,0,5.23,13,50,140,21
657,-5.23,-1307.73,-100.59462,0.81039,-0.24638,-5.00000,0,5.23,13,40,140,21
654,-5.23,-1307.73,-100.59462,0.81039,-0.24638,-5.00000,0,5.23,13,60,120,21
653,-5.23,-1307.73,-100.59462,0.81039,-0.24638,-5.00000,0,5.23,13,50,120,21
652,-5.23,-1307.73,-100.59462,0.81039,-0.24638,-5.00000,0,5.23,13,40,120,21
649,-5.23,-1307.73,-100.59462,0.81039,-0.24638,-5.00000,0,5.23,13,60,100,21
648,-5.23,-1307.73,-100.59462,0.81039,-0.24638,-5.00000,0,5.23,13,50,100,21
647,-5.23,-1307.73,-100.59462,0.81039,-0.24638,-5.00000,0,5.23,13,40,100,21
644,-5.23,-1307.73,-100.59462,0.81039,-0.24638,-5.00000,0,5.23,13,60,80,21
643,-5.23,-1307.73,-100.59462,0.81039,-0.24638,-5.00000,0,5.23,13,50,80,21
642,-5.23,-1307.73,-100.59462,0.81039,-0.24638,-5.00000,0,5.23,13,40,80,21
639,-5.23,-1307.73,-100.59462,0.81039,-0.24638,-5.00000,0,5.23,13,60,60,21
638,-5.23,-1307.73,-100.59462,0.81039,-0.24638,-5.00000,0,5.23,13,50,60,21
637,-5.23,-1307.73,-100.59462,0.81039,-0.24638,-5.00000,0,5.23,13,40,60,21
634,-5.23,-1307.73,-100.59462,0.81039,-0.24638,-5.00000,0,5.23,13,60,40,21
354,-6.09,-1484.30,-98.95333,0.81441,-0.23229,-5.00000,0,6.09,15,60,180,14
353,-6.09,-1484.30,-98.95333,0.81441,-0.23229,-5.00000,0,6.09,15,50,180,14
352,-6.09,-1484.30,-98.95333,0.81441,-0.23229,-5.00000,0,6.09,15,40,180,14
349,-6.09,-1484.30,-98.95333,0.81441,-0.23229,-5.00000,0,6.09,15,60,160,14
348,-6.09,-1484.30,-98.95333,0.81441,-0.23229,-5.00000,0,6.09,15,50,160,14
347,-6.09,-1484.30,-98.95333,0.81441,-0.23229,-5.00000,0,6.09,15,40,160,14
344,-6.09,-1484.30,-98.95333,0.81441,-0.23229,-5.00000,0,6.09,15,60,140,14
343,-6.09,-1484.30,-98.95333,0.81441,-0.23229,-5.00000,0,6.09,15,50,140,14
342,-6.09,-1484.30,-98.95333,0.81441,-0.23229,-5.00000,0,6.09,15,40,140,14
339,-6.09,-1484.30,-98.95333,0.81441,-0.23229,-5.00000,0,6.09,15,60,120,14
338,-6.09,-1484.30,-98.95333,0.81441,-0.23229,-5.00000,0,6.09,15,50,120,14
337,-6.09,-1484.30,-98.95333,0.81441,-0.23229,-5.00000,0,6.09,15,40,120,14
334,-6.09,-1484.30,-98.95333,0.81441,-0.23229,-5.00000,0,6.09,15,60,100,14
333,-6.09,-1484.30,-98.95333,0.81441,-0.23229,-5.00000,0,6.09,15,50,100,14
